,id,team1,team2,toss_winner,toss_decision,result,dl_applied,winner,win_by_runs,win_by_wickets,player_of_match,venue,umpire1,umpire2,umpire3,Top Batsmen Points(Team A),Top Batsmen Points(Team B),Top Baller Points(Team A),Top Baller Points(Team B),Match Won after winning Toss Team A,Match Won after winning Toss Team B,runs in pp team a,runs in pp team b,Run Rate(Team A),Run Rate(Team B),Most Value Player Points(Team A),Most Value Player Points(Team B),Win ratio (Team A),Win ratio (Team B),new_col,team a ground,team b ground
491,552,MI,KXIP,MI,bat,normal,0,MI,23,0,LMP Simmons,"Punjab Cricket Association Stadium, Mohali",RK Illingworth,VA Kulkarni,,782,508,546,590,0.568965517,0.490196078,76,54,-0.043,-1.436,701.5,572.5,0.5,0.5,492,away,away
492,553,RR,DC,DC,field,normal,0,RR,14,0,AM Rahane,Brabourne Stadium,HDPK Dharmasena,CB Gaffaney,,570,598,533,712,0.543859649,0.41176470600000004,51,45,0.062,-0.049,603.5,678.0,0.57,0.43,493,away,away
493,554,CSK,RCB,CSK,bat,normal,0,CSK,24,0,SK Raina,"MA Chidambaram Stadium, Chepauk",C ShamshuDCin,K Srinath,,578,617,657,546,0.660714286,0.5111111110000001,43,55,0.7090000000000001,1.037,754.5,678.0,0.56,0.44,494,home,away
494,555,KKR,SRH,SRH,field,normal,0,KKR,35,0,UT Yadav,Eden Gardens,AK Chaudhary,M Erasmus,,598,749,634,696,0.527272727,0.28571428600000004,37,42,0.253,-0.239,627.0,657.0,0.75,0.25,495,home,away
495,556,DC,MI,DC,bat,normal,0,MI,0,5,Harbhajan Singh,Wankhede Stadium,HDPK Dharmasena,CB Gaffaney,,598,782,712,546,0.41176470600000004,0.568965517,55,33,-0.049,-0.043,678.0,701.5,0.5,0.5,496,away,home
496,557,RCB,KXIP,KXIP,field,normal,0,RCB,138,0,CH Gayle,M Chinnaswamy Stadium,RK Illingworth,VA Kulkarni,,617,508,546,590,0.5111111110000001,0.490196078,44,41,1.037,-1.436,678.0,572.5,0.36,0.64,497,home,away
497,545,KKR,DC,KKR,bat,normal,0,KKR,13,0,PP Chawla,Eden Gardens,AK Chaudhary,M Erasmus,,598,598,634,712,0.527272727,0.41176470600000004,68,34,0.253,-0.049,627.0,678.0,0.53,0.46,498,home,away
498,558,SRH,RR,RR,field,normal,0,SRH,7,0,EJG Morgan,Brabourne Stadium,JD Cloete,C ShamshuDCin,,749,570,696,533,0.28571428600000004,0.543859649,56,36,-0.239,0.062,657.0,603.5,0.4,0.6,499,away,away
499,559,CSK,MI,CSK,bat,normal,0,MI,0,6,HH Pandya,"MA Chidambaram Stadium, Chepauk",CB Gaffaney,CK Nandan,,578,782,657,546,0.660714286,0.568965517,44,61,0.7090000000000001,-0.043,754.5,701.5,0.5,0.5,500,home,away
500,560,KXIP,KKR,KXIP,bat,normal,0,KKR,0,1,AD Russell,Eden Gardens,AK Chaudhary,HDPK Dharmasena,,508,598,590,634,0.490196078,0.527272727,45,57,-1.436,0.253,572.5,627.0,0.4,0.6,501,away,home
501,561,SRH,DC,SRH,bat,normal,0,SRH,6,0,MC Henriques,Shaheed Veer Narayan Singh International Stadium,VA Kulkarni,S Ravi,,749,598,696,712,0.28571428600000004,0.41176470600000004,41,49,-0.239,-0.049,657.0,678.0,1.0,0.0,502,away,away
502,562,RCB,MI,RCB,bat,normal,0,RCB,39,0,AB de Villiers,Wankhede Stadium,JD Cloete,C ShamshuDCin,,617,782,546,546,0.5111111110000001,0.568965517,39,45,1.037,-0.043,678.0,701.5,0.47,0.53,503,away,home
503,563,CSK,RR,CSK,bat,normal,0,CSK,12,0,RA Jadeja,"MA Chidambaram Stadium, Chepauk",M Erasmus,CK Nandan,,578,570,657,533,0.660714286,0.543859649,36,40,0.7090000000000001,0.062,754.5,603.5,0.67,0.33,504,home,away
504,564,SRH,KXIP,SRH,bat,normal,0,SRH,5,0,DA Warner,"Rajiv Gandhi International Stadium, Uppal",AK Chaudhary,HDPK Dharmasena,,749,508,696,590,0.28571428600000004,0.490196078,56,47,-0.239,-1.436,657.0,572.5,0.5,0.5,505,home,away
505,565,CSK,DC,CSK,bat,normal,0,DC,0,6,Z Khan,Shaheed Veer Narayan Singh International Stadium,RK Illingworth,VA Kulkarni,,578,598,657,712,0.660714286,0.41176470600000004,16,28,0.7090000000000001,-0.049,754.5,678.0,0.71,0.29,506,away,away
506,566,KXIP,RCB,RCB,field,normal,0,KXIP,22,0,AR Patel,"Punjab Cricket Association Stadium, Mohali",JD Cloete,C ShamshuDCin,,508,617,590,546,0.490196078,0.5111111110000001,72,61,-1.436,1.037,572.5,678.0,0.64,0.36,507,away,away
507,567,MI,KKR,KKR,field,normal,0,MI,5,0,HH Pandya,Wankhede Stadium,RK Illingworth,VA Kulkarni,,782,598,546,634,0.568965517,0.527272727,46,50,-0.043,0.253,701.5,627.0,0.72,0.28,508,home,away
508,568,SRH,RCB,SRH,bat,normal,1,RCB,0,6,V Kohli,"Rajiv Gandhi International Stadium, Uppal",AK Chaudhary,HDPK Dharmasena,,749,617,696,546,0.28571428600000004,0.5111111110000001,68,83,-0.239,1.037,657.0,678.0,0.5,0.5,509,home,away
509,569,KXIP,CSK,KXIP,bat,normal,0,CSK,0,7,P Negi,"Punjab Cricket Association Stadium, Mohali",CK Nandan,C ShamshuDCin,,508,578,590,657,0.490196078,0.660714286,41,47,-1.436,0.7090000000000001,572.5,754.5,0.47,0.53,510,away,away
510,570,RR,KKR,RR,bat,normal,0,RR,9,0,SR Watson,Brabourne Stadium,RM Deshpande,RK Illingworth,,570,598,533,634,0.543859649,0.527272727,66,53,0.062,0.253,603.5,627.0,0.57,0.43,511,away,away
511,571,DC,RCB,RCB,field,no result,0,,0,0,,M Chinnaswamy Stadium,HDPK Dharmasena,K Srinivasan,,598,617,712,546,0.41176470600000004,0.5111111110000001,54,2,-0.049,1.037,678.0,678.0,0.38,0.62,512,away,home
512,572,SRH,MI,SRH,bat,normal,0,MI,0,9,MJ McClenaghan,"Rajiv Gandhi International Stadium, Uppal",CB Gaffaney,K Srinath,,749,782,696,546,0.28571428600000004,0.568965517,29,38,-0.239,-0.043,657.0,701.5,0.5,0.5,513,home,away
513,573,MI,CSK,MI,bat,normal,0,MI,25,0,KA Pollard,Wankhede Stadium,HDPK Dharmasena,RK Illingworth,,782,578,546,657,0.568965517,0.660714286,48,54,-0.043,0.7090000000000001,701.5,754.5,0.5,0.5,514,home,away
514,574,RCB,RR,RCB,bat,normal,0,RCB,71,0,AB de Villiers,Maharashtra Cricket Association Stadium,AK Chaudhary,C ShamshuDCin,,617,570,546,533,0.5111111110000001,0.543859649,41,40,1.037,0.062,678.0,603.5,0.46,0.54,515,away,away
515,575,RCB,CSK,CSK,field,normal,0,CSK,0,3,A Nehra,JSCA International Stadium Complex,AK Chaudhary,CB Gaffaney,,617,578,546,657,0.5111111110000001,0.660714286,29,34,1.037,0.7090000000000001,678.0,754.5,0.44,0.56,516,away,away
516,576,MI,CSK,CSK,field,normal,0,MI,41,0,RG Sharma,Eden Gardens,HDPK Dharmasena,RK Illingworth,,782,578,546,657,0.568965517,0.660714286,61,31,-0.043,0.7090000000000001,701.5,754.5,0.5,0.5,517,away,away
517,577,MI,RPS,MI,bat,normal,0,RPS,0,9,AM Rahane,Wankhede Stadium,HDPK Dharmasena,CK Nandan,,659,764,393,719,0.553846154,0.0,37,57,-0.146,0.015,566.0,486.5,0.0,0.0,518,home,away
518,578,DC,KKR,KKR,field,normal,0,KKR,0,9,AD Russell,Eden Gardens,S Ravi,C ShamshuDCin,,610,610,580,833,0.41071428600000004,0.53968254,35,47,-0.155,0.106,959.0,559.0,0.4,0.6,519,away,home
519,579,KXIP,GL,GL,field,normal,0,GL,0,5,AJ Finch,"Punjab Cricket Association IS Bindra Stadium, Mohali",AK Chaudhary,VA Kulkarni,,662,513,563,500,0.448275862,0.0,52,57,-0.6459999999999999,-0.374,364.0,630.5,0.0,0.0,520,away,away
520,580,RCB,SRH,SRH,field,normal,0,RCB,45,0,AB de Villiers,M Chinnaswamy Stadium,HDPK Dharmasena,VK Sharma,,613,603,692,650,0.527272727,0.35,49,56,0.932,0.245,959.0,825.5,0.5,0.5,521,home,away
521,581,KKR,MI,MI,field,normal,0,MI,0,6,RG Sharma,Eden Gardens,Nitin Menon,S Ravi,,610,659,833,393,0.53968254,0.553846154,40,53,0.106,-0.146,559.0,566.0,0.31,0.69,522,home,away
522,582,RPS,GL,RPS,bat,normal,0,GL,0,7,AJ Finch,Saurashtra Cricket Association Stadium,VA Kulkarni,CK Nandan,,764,513,719,500,0.0,0.0,57,62,0.015,-0.374,486.5,630.5,0.0,0.0,523,away,away
523,583,KXIP,DC,DC,field,normal,0,DC,0,8,A Mishra,Feroz Shah Kotla,S Ravi,C ShamshuDCin,,662,610,563,580,0.448275862,0.41071428600000004,37,28,-0.6459999999999999,-0.155,364.0,959.0,0.56,0.44,524,away,away
524,584,SRH,KKR,SRH,bat,normal,0,KKR,0,8,G Gambhir,"Rajiv Gandhi International Stadium, Uppal",AK Chaudhary,CK Nandan,,603,610,650,833,0.35,0.53968254,36,36,0.245,0.106,825.5,559.0,0.3,0.7,525,home,away
525,585,MI,GL,GL,field,normal,0,GL,0,3,AJ Finch,Wankhede Stadium,HDPK Dharmasena,VK Sharma,,659,513,393,500,0.553846154,0.0,31,42,-0.146,-0.374,566.0,630.5,0.0,0.0,526,home,away
526,586,RPS,KXIP,RPS,bat,normal,0,KXIP,0,6,M Vohra,"Punjab Cricket Association IS Bindra Stadium, Mohali",S Ravi,C ShamshuDCin,,764,662,719,563,0.0,0.448275862,49,50,0.015,-0.6459999999999999,486.5,364.0,0.0,0.0,527,away,away
527,587,RCB,DC,DC,field,normal,0,DC,0,7,Q de Kock,M Chinnaswamy Stadium,VA Kulkarni,A Nand Kishore,,613,610,692,580,0.527272727,0.41071428600000004,63,51,0.932,-0.155,959.0,959.0,0.64,0.36,528,home,away
528,588,MI,SRH,SRH,field,normal,0,SRH,0,7,DA Warner,"Rajiv Gandhi International Stadium, Uppal",HDPK Dharmasena,VK Sharma,,659,603,393,650,0.553846154,0.35,40,33,-0.146,0.245,566.0,825.5,0.7,0.3,529,away,home
529,589,KXIP,KKR,KKR,field,normal,0,KKR,0,6,RV Uthappa,"Punjab Cricket Association IS Bindra Stadium, Mohali",S Ravi,C ShamshuDCin,,662,610,563,833,0.448275862,0.53968254,41,65,-0.6459999999999999,0.106,364.0,559.0,0.35,0.56,530,away,away
530,590,RCB,MI,MI,field,normal,0,MI,0,6,RG Sharma,Wankhede Stadium,AK Chaudhary,CK Nandan,,613,659,692,393,0.527272727,0.553846154,49,51,0.932,-0.146,959.0,566.0,0.47,0.53,531,away,home
531,591,GL,SRH,SRH,field,normal,0,SRH,0,10,B Kumar,Saurashtra Cricket Association Stadium,K Bharatan,HDPK Dharmasena,,513,603,500,650,0.0,0.35,50,63,-0.374,0.245,630.5,825.5,0.0,0.0,532,away,away
532,592,RCB,RPS,RPS,field,normal,0,RCB,13,0,AB de Villiers,Maharashtra Cricket Association Stadium,CB Gaffaney,VK Sharma,,613,764,692,719,0.527272727,0.0,48,36,0.932,0.015,959.0,486.5,0.0,0.0,533,away,away
533,593,DC,MI,MI,field,normal,0,DC,10,0,SV Samson,Feroz Shah Kotla,S Ravi,C ShamshuDCin,,610,659,580,393,0.41071428600000004,0.553846154,41,52,-0.155,-0.146,959.0,566.0,0.5,0.5,534,away,away
534,594,KXIP,SRH,SRH,field,normal,0,SRH,0,5,Mustafizur Rahman,"Rajiv Gandhi International Stadium, Uppal",AK Chaudhary,CK Nandan,,662,603,563,650,0.448275862,0.35,35,65,-0.6459999999999999,0.245,364.0,825.5,0.3,0.7,535,away,home
535,595,RCB,GL,RCB,bat,normal,0,GL,0,6,V Kohli,Saurashtra Cricket Association Stadium,K Bharatan,BNJ Oxenford,,613,513,692,500,0.527272727,0.0,50,72,0.932,-0.374,959.0,630.5,0.0,0.0,536,away,away
536,596,RPS,KKR,KKR,field,normal,0,KKR,0,2,SA Yadav,Maharashtra Cricket Association Stadium,CB Gaffaney,A Nand Kishore,,764,610,719,833,0.0,0.53968254,31,59,0.015,0.106,486.5,559.0,0.0,0.0,537,away,away
537,597,MI,KXIP,KXIP,field,normal,0,MI,25,0,PA Patel,"Punjab Cricket Association IS Bindra Stadium, Mohali",Nitin Menon,RJ Tucker,,659,662,393,563,0.553846154,0.448275862,39,40,-0.146,-0.6459999999999999,566.0,364.0,0.5,0.5,538,away,away
538,598,SRH,RPS,RPS,field,normal,1,RPS,34,0,AB Dinda,"Rajiv Gandhi International Stadium, Uppal",AY Dandekar,CK Nandan,,603,764,650,719,0.35,0.0,27,46,0.245,0.015,825.5,486.5,0.0,0.0,539,home,away
539,599,GL,DC,DC,field,normal,0,GL,1,0,CH Morris,Feroz Shah Kotla,M Erasmus,S Ravi,,513,610,500,580,0.0,0.41071428600000004,71,22,-0.374,-0.155,630.5,959.0,0.0,0.0,540,away,away
540,600,KKR,MI,MI,field,normal,0,MI,0,6,RG Sharma,Wankhede Stadium,Nitin Menon,RJ Tucker,,610,659,833,393,0.53968254,0.553846154,59,64,0.106,-0.146,559.0,566.0,0.31,0.69,541,away,home
541,601,RPS,GL,GL,field,normal,0,GL,0,3,DR Smith,Maharashtra Cricket Association Stadium,CB Gaffaney,BNJ Oxenford,,764,513,719,500,0.0,0.0,48,72,0.015,-0.374,486.5,630.5,0.0,0.0,542,away,away
542,602,DC,KKR,KKR,field,normal,0,DC,27,0,CR Brathwaite,Feroz Shah Kotla,KN Ananthapadmanabhan,M Erasmus,,610,610,580,833,0.41071428600000004,0.53968254,37,43,-0.155,0.106,959.0,559.0,0.4,0.6,543,away,away
543,603,SRH,RCB,RCB,field,normal,0,SRH,15,0,DA Warner,"Rajiv Gandhi International Stadium, Uppal",AK Chaudhary,HDPK Dharmasena,,603,613,650,692,0.35,0.527272727,49,45,0.245,0.932,825.5,959.0,0.5,0.5,544,home,away
544,604,KXIP,GL,GL,field,normal,0,KXIP,23,0,AR Patel,Saurashtra Cricket Association Stadium,BNJ Oxenford,VK Sharma,,662,513,563,500,0.448275862,0.0,59,36,-0.6459999999999999,-0.374,364.0,630.5,0.0,0.0,545,away,away
545,605,RPS,MI,MI,field,normal,0,MI,0,8,RG Sharma,Maharashtra Cricket Association Stadium,AY Dandekar,RJ Tucker,,764,659,719,393,0.0,0.553846154,54,47,0.015,-0.146,486.5,566.0,0.0,0.0,546,away,away
546,606,RCB,KKR,KKR,field,normal,0,KKR,0,5,AD Russell,M Chinnaswamy Stadium,M Erasmus,S Ravi,,613,610,692,833,0.527272727,0.53968254,40,37,0.932,0.106,959.0,559.0,0.5,0.5,547,home,away
547,607,GL,DC,DC,field,normal,0,DC,0,8,RR Pant,Saurashtra Cricket Association Stadium,CB Gaffaney,BNJ Oxenford,,513,610,500,580,0.0,0.41071428600000004,35,61,-0.374,-0.155,630.5,959.0,0.0,0.0,548,away,away
548,608,KKR,KXIP,KXIP,field,normal,0,KKR,7,0,AD Russell,Eden Gardens,AK Chaudhary,HDPK Dharmasena,,610,662,833,563,0.53968254,0.448275862,40,37,0.106,-0.6459999999999999,559.0,364.0,0.56,0.35,549,home,away
549,609,DC,RPS,RPS,field,normal,0,RPS,0,7,AM Rahane,Feroz Shah Kotla,C ShamshuDCin,RJ Tucker,,610,764,580,719,0.41071428600000004,0.0,48,50,-0.155,0.015,959.0,486.5,0.0,0.0,550,away,away
550,610,GL,SRH,SRH,field,normal,0,SRH,0,5,B Kumar,"Rajiv Gandhi International Stadium, Uppal",M Erasmus,S Ravi,,513,603,500,650,0.0,0.35,26,38,-0.374,0.245,630.5,825.5,0.0,0.0,551,away,home
551,611,RPS,RCB,RCB,field,normal,0,RCB,0,7,V Kohli,M Chinnaswamy Stadium,CB Gaffaney,BNJ Oxenford,,764,613,719,692,0.0,0.527272727,60,46,0.015,0.932,486.5,959.0,0.0,0.0,552,away,home
552,612,KXIP,DC,DC,field,normal,0,KXIP,9,0,MP Stoinis,"Punjab Cricket Association IS Bindra Stadium, Mohali",HDPK Dharmasena,CK Nandan,,662,610,563,580,0.448275862,0.41071428600000004,45,51,-0.6459999999999999,-0.155,364.0,959.0,0.56,0.44,553,away,away
553,613,SRH,MI,MI,field,normal,0,SRH,85,0,A Nehra,Dr. Y.S. Rajasekhara ReDCy ACA-VDECA Cricket Stadium,S Ravi,C ShamshuDCin,,603,659,650,393,0.35,0.553846154,51,32,0.245,-0.146,825.5,566.0,0.3,0.7,554,away,away
554,614,KKR,GL,GL,field,normal,0,GL,0,5,P Kumar,Eden Gardens,M Erasmus,RJ Tucker,,610,513,833,500,0.53968254,0.0,28,46,0.106,-0.374,559.0,630.5,0.0,0.0,555,home,away
555,615,RCB,KXIP,KXIP,field,normal,0,RCB,1,0,SR Watson,"Punjab Cricket Association IS Bindra Stadium, Mohali",AK Chaudhary,HDPK Dharmasena,,613,662,692,563,0.527272727,0.448275862,56,50,0.932,-0.6459999999999999,959.0,364.0,0.375,0.625,556,away,away
556,616,SRH,RPS,SRH,bat,normal,0,SRH,4,0,A Zampa,Dr. Y.S. Rajasekhara ReDCy ACA-VDECA Cricket Stadium,CB Gaffaney,VK Sharma,,603,764,650,719,0.35,0.0,34,25,0.245,0.015,825.5,486.5,0.0,0.0,557,away,away
557,617,RCB,MI,MI,field,normal,0,MI,0,6,KH Pandya,M Chinnaswamy Stadium,AY Dandekar,C ShamshuDCin,,613,659,692,393,0.527272727,0.553846154,25,39,0.932,-0.146,959.0,566.0,0.47,0.53,558,home,away
558,618,SRH,DC,DC,field,normal,0,DC,0,7,CH Morris,"Rajiv Gandhi International Stadium, Uppal",K Bharatan,M Erasmus,,603,610,650,580,0.35,0.41071428600000004,51,50,0.245,-0.155,825.5,959.0,0.83,0.17,559,home,away
559,619,MI,KXIP,MI,bat,normal,0,KXIP,0,7,MP Stoinis,Dr. Y.S. Rajasekhara ReDCy ACA-VDECA Cricket Stadium,HDPK Dharmasena,CK Nandan,,659,662,393,563,0.553846154,0.448275862,21,32,-0.146,-0.6459999999999999,566.0,364.0,0.5,0.5,560,away,away
560,620,RCB,GL,GL,field,normal,0,RCB,144,0,AB de Villiers,M Chinnaswamy Stadium,AY Dandekar,VK Sharma,,613,513,692,500,0.527272727,0.0,42,41,0.932,-0.374,959.0,630.5,0.0,0.0,561,home,away
561,621,RPS,KKR,RPS,bat,normal,1,KKR,0,8,YK Pathan,Eden Gardens,A Nand Kishore,BNJ Oxenford,,764,610,719,833,0.0,0.53968254,37,66,0.015,0.106,486.5,559.0,0.0,0.0,562,away,home
562,622,KXIP,SRH,KXIP,bat,normal,0,SRH,0,7,HM Amla,"Punjab Cricket Association IS Bindra Stadium, Mohali",KN Ananthapadmanabhan,M Erasmus,,662,603,563,650,0.448275862,0.35,47,55,-0.6459999999999999,0.245,364.0,825.5,0.3,0.7,563,away,away
563,623,MI,DC,DC,field,normal,0,MI,80,0,KH Pandya,Dr. Y.S. Rajasekhara ReDCy ACA-VDECA Cricket Stadium,Nitin Menon,CK Nandan,,659,610,393,580,0.553846154,0.41071428600000004,45,49,-0.146,-0.155,566.0,959.0,0.5,0.5,564,away,away
564,624,KKR,RCB,RCB,field,normal,0,RCB,0,9,V Kohli,Eden Gardens,CB Gaffaney,A Nand Kishore,,610,613,833,692,0.53968254,0.527272727,51,63,0.106,0.932,559.0,959.0,0.5,0.5,565,home,away
565,625,DC,RPS,RPS,field,normal,1,RPS,19,0,AB Dinda,Dr. Y.S. Rajasekhara ReDCy ACA-VDECA Cricket Stadium,Nitin Menon,C ShamshuDCin,,610,764,580,719,0.41071428600000004,0.0,28,44,-0.155,0.015,959.0,486.5,0.0,0.0,566,away,away
566,626,RCB,KXIP,KXIP,field,normal,1,RCB,82,0,V Kohli,M Chinnaswamy Stadium,KN Ananthapadmanabhan,M Erasmus,,613,662,692,563,0.527272727,0.448275862,63,59,0.932,-0.6459999999999999,959.0,364.0,0.375,0.625,567,home,away
567,627,KKR,GL,GL,field,normal,0,GL,0,6,DR Smith,Green Park,AK Chaudhary,CK Nandan,,610,513,833,500,0.53968254,0.0,44,55,0.106,-0.374,559.0,630.5,0.0,0.0,568,away,away
568,628,SRH,DC,DC,field,normal,0,DC,0,6,KK Nair,Shaheed Veer Narayan Singh International Stadium,A Nand Kishore,BNJ Oxenford,,603,610,650,580,0.35,0.41071428600000004,46,37,0.245,-0.155,825.5,959.0,0.83,0.17,569,away,away
569,629,KXIP,RPS,KXIP,bat,normal,0,RPS,0,4,MS Dhoni,Dr. Y.S. Rajasekhara ReDCy ACA-VDECA Cricket Stadium,HDPK Dharmasena,Nitin Menon,,662,764,563,719,0.448275862,0.0,52,44,-0.6459999999999999,0.015,364.0,486.5,0.0,0.0,570,away,away
570,630,MI,GL,GL,field,normal,0,GL,0,6,SK Raina,Green Park,AK Chaudhary,CK Nandan,,659,513,393,500,0.553846154,0.0,49,70,-0.146,-0.374,566.0,630.5,0.0,0.0,571,away,away
571,631,KKR,SRH,SRH,field,normal,0,KKR,22,0,YK Pathan,Eden Gardens,KN Ananthapadmanabhan,M Erasmus,,610,603,833,650,0.53968254,0.35,48,48,0.106,0.245,559.0,825.5,0.7,0.3,572,home,away
572,632,DC,RCB,RCB,field,normal,0,RCB,0,6,V Kohli,Shaheed Veer Narayan Singh International Stadium,A Nand Kishore,BNJ Oxenford,,610,613,580,692,0.41071428600000004,0.527272727,43,49,-0.155,0.932,959.0,959.0,0.36,0.64,573,away,away
573,633,GL,RCB,RCB,field,normal,0,RCB,0,4,AB de Villiers,M Chinnaswamy Stadium,AK Chaudhary,HDPK Dharmasena,,513,613,500,692,0.0,0.527272727,23,31,-0.374,0.932,630.5,959.0,0.0,0.0,574,away,home
574,634,SRH,KKR,KKR,field,normal,0,SRH,22,0,MC Henriques,Feroz Shah Kotla,M Erasmus,C ShamshuDCin,,603,610,650,833,0.35,0.53968254,43,46,0.245,0.106,825.5,559.0,0.3,0.7,575,away,away
575,635,GL,SRH,SRH,field,normal,0,SRH,0,4,DA Warner,Feroz Shah Kotla,M Erasmus,CK Nandan,,513,603,500,650,0.0,0.35,38,46,-0.374,0.245,630.5,825.5,0.0,0.0,576,away,away
576,636,SRH,RCB,SRH,bat,normal,0,SRH,8,0,BCJ Cutting,M Chinnaswamy Stadium,HDPK Dharmasena,BNJ Oxenford,,603,613,650,692,0.35,0.527272727,59,59,0.245,0.932,825.5,959.0,0.5,0.5,577,away,home
577,1,SRH,RCB,RCB,field,normal,0,SRH,35,0,Yuvraj Singh,"Rajiv Gandhi International Stadium, Uppal",AY Dandekar,NJ Llong,,765,477,682,852,0.46666666700000003,0.540983607,59,54,0.599,-1.2990000000000002,688.0,464.0,0.56,0.44,578,home,away
578,2,MI,RPS,RPS,field,normal,0,RPS,0,7,SPD Smith,Maharashtra Cricket Association Stadium,A Nand Kishore,S Ravi,,697,477,644,707,0.554054054,0.0,61,59,0.784,0.17600000000000002,592.5,0.0,0.5,0.5,579,away,away
579,3,GL,KKR,KKR,field,normal,0,KKR,0,10,CA Lynn,Saurashtra Cricket Association Stadium,Nitin Menon,CK Nandan,,650,623,518,560,0.75,0.5507246379999999,52,73,-0.41200000000000003,0.642,481.0,691.0,1.0,0.0,580,away,away
580,4,RPS,KXIP,KXIP,field,normal,0,KXIP,0,6,GJ Maxwell,Holkar Cricket Stadium,AK Chaudhary,C ShamshuDCin,,477,637,707,580,0.0,0.40625,35,56,0.17600000000000002,-0.009000000000000001,0.0,618.5,0.5,0.5,581,away,home
581,5,RCB,DC,RCB,bat,normal,0,RCB,15,0,KM Jadhav,M Chinnaswamy Stadium,,,,477,623,852,452,0.540983607,0.4375,41,43,-1.2990000000000002,-0.512,464.0,464.0,0.625,0.375,582,home,away
582,6,GL,SRH,SRH,field,normal,0,SRH,0,9,Rashid Khan,"Rajiv Gandhi International Stadium, Uppal",A Deshmukh,NJ Llong,,650,765,518,682,0.75,0.46666666700000003,40,59,-0.41200000000000003,0.599,481.0,688.0,0.0,1.0,583,away,home
583,7,KKR,MI,MI,field,normal,0,MI,0,4,N Rana,Wankhede Stadium,Nitin Menon,CK Nandan,,623,697,560,644,0.5507246379999999,0.554054054,59,49,0.642,0.784,691.0,592.5,0.28,0.72,584,away,home
584,8,RCB,KXIP,RCB,bat,normal,0,KXIP,0,8,AR Patel,Holkar Cricket Stadium,AK Chaudhary,C ShamshuDCin,,477,637,852,580,0.540983607,0.40625,23,62,-1.2990000000000002,-0.009000000000000001,464.0,618.5,0.44,0.56,585,away,home
585,9,DC,RPS,RPS,field,normal,0,DC,97,0,SV Samson,Maharashtra Cricket Association Stadium,AY Dandekar,S Ravi,,623,477,452,707,0.4375,0.0,62,50,-0.512,0.17600000000000002,464.0,0.0,0.0,1.0,586,away,away
586,10,SRH,MI,MI,field,normal,0,MI,0,4,JJ Bumrah,Wankhede Stadium,Nitin Menon,CK Nandan,,765,697,682,644,0.46666666700000003,0.554054054,34,61,0.599,0.784,688.0,592.5,0.5,0.5,587,away,home
587,11,KXIP,KKR,KKR,field,normal,0,KKR,0,8,SP Narine,Eden Gardens,A Deshmukh,NJ Llong,,637,623,580,560,0.40625,0.5507246379999999,57,76,-0.009000000000000001,0.642,618.5,691.0,0.32,0.68,588,away,home
588,12,RCB,MI,MI,field,normal,0,MI,0,4,KA Pollard,M Chinnaswamy Stadium,KN Ananthapadmanabhan,AK Chaudhary,,477,697,852,644,0.540983607,0.554054054,41,21,-1.2990000000000002,0.784,464.0,592.5,0.42,0.58,589,home,away
589,13,RPS,GL,GL,field,normal,0,GL,0,7,AJ Tye,Saurashtra Cricket Association Stadium,A Nand Kishore,S Ravi,,477,650,707,518,0.0,0.75,64,61,0.17600000000000002,-0.41200000000000003,0.0,481.0,0.0,1.0,590,away,away
590,14,KKR,SRH,SRH,field,normal,0,KKR,17,0,RV Uthappa,Eden Gardens,AY Dandekar,NJ Llong,,623,765,560,682,0.5507246379999999,0.46666666700000003,40,45,0.642,0.599,691.0,688.0,0.67,0.33,591,home,away
591,15,DC,KXIP,DC,bat,normal,0,DC,51,0,CJ Anderson,Feroz Shah Kotla,YC Barde,Nitin Menon,,623,637,452,580,0.4375,0.40625,49,40,-0.512,-0.009000000000000001,464.0,618.5,0.44,0.56,592,away,away
592,16,GL,MI,MI,field,normal,0,MI,0,6,N Rana,Wankhede Stadium,A Nand Kishore,S Ravi,,650,697,518,644,0.75,0.554054054,46,56,-0.41200000000000003,0.784,481.0,592.5,1.0,0.0,593,away,home
593,17,RPS,RCB,RCB,field,normal,0,RPS,27,0,BA Stokes,M Chinnaswamy Stadium,KN Ananthapadmanabhan,C ShamshuDCin,,477,477,707,852,0.0,0.540983607,55,42,0.17600000000000002,-1.2990000000000002,0.0,464.0,0.0,1.0,594,away,home
594,18,DC,KKR,DC,bat,normal,0,KKR,0,4,NM Coulter-Nile,Feroz Shah Kotla,Nitin Menon,CK Nandan,,623,623,452,560,0.4375,0.5507246379999999,53,49,-0.512,0.642,464.0,691.0,0.41,0.59,595,away,away
595,19,SRH,KXIP,KXIP,field,normal,0,SRH,5,0,B Kumar,"Rajiv Gandhi International Stadium, Uppal",AY Dandekar,A Deshmukh,,765,637,682,580,0.46666666700000003,0.40625,29,51,0.599,-0.009000000000000001,688.0,618.5,0.75,0.25,596,home,away
596,20,RCB,GL,GL,field,normal,0,RCB,21,0,CH Gayle,Saurashtra Cricket Association Stadium,S Ravi,VK Sharma,,477,650,852,518,0.540983607,0.75,45,57,-1.2990000000000002,-0.41200000000000003,464.0,481.0,0.67,0.33,597,away,away
