id,season,city,date,team1,team2,toss_winner,toss_decision,result,dl_applied,winner,win_by_runs,win_by_wickets,player_of_match,venue,umpire1,umpire2,umpire3,Top Batsmen Points(Team A),Top Batsmen Points(Team B),Top Baller Points(Team A),Top Baller Points(Team B),Match Won after winning Toss Team A,Match Won after winning Toss Team B,runs in pp team a,runs in pp team b,Run Rate(Team A),Run Rate(Team B),Most Value Player Points(Team A),Most Value Player Points(Team B),Win ratio (Team A),Win ratio (Team B)
7931,2018,Indore,06/05/18,Rajasthan Royals,Kings XI Punjab,Kings XI Punjab,field,normal,0,Kings XI Punjab,0,6,M Ur Rahman,Holkar Cricket Stadium,C Shamshuddin,S Ravi,Anil Dandekar,549,572,637,446,0.5396825396825397,0.4117647058823529,51,36,-0.25,-0.502,609.5,700.0,0.6,0.4
7932,2018,Hyderabad,07/05/18,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Sunrisers Hyderabad,5,0,KS Williamson,"Rajiv Gandhi International Stadium, Uppal",Bruce Oxenford,Virender Kumar Sharma,O Nandan,621,722,690,611,0.4857142857142857,0.5,41,56,0.284,0.129,794.0,653.5,0.6,0.4
7933,2018,Jaipur,08/05/18,Rajasthan Royals,Kings XI Punjab,Rajasthan Royals,bat,normal,0,Rajasthan Royals,15,0,JC Buttler,Sawai Mansingh Stadium,Marais Erasmus,Nitin Menon,Yeshwant Barde,549,572,637,446,0.5396825396825397,0.4117647058823529,64,33,-0.25,-0.502,609.5,700.0,0.6,0.4
7934,2018,Kolkata,09/05/18,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Mumbai Indians,102,0,Ishan Kishan,Eden Gardens,Anil Chaudhary,K Ananthapadmanabhan,Kumar Dharmasena,590,497,475,657,0.5647058823529412,0.5641025641025641,47,47,0.317,-0.07,737.5,895.5,0.76,0.24
7935,2018,Delhi,10/05/18,Delhi Daredevils,Sunrisers Hyderabad,Delhi Daredevils,bat,normal,0,Sunrisers Hyderabad,0,9,S Dhawan,Feroz Shah Kotla,C Shamshuddin,Anil Dandekar,S Ravi,497,621,696,690,0.4583333333333333,0.4857142857142857,39,52,-0.22,0.284,653.5,794.0,0.4,0.6
7936,2018,Jaipur,11/05/18,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,bat,normal,0,Rajasthan Royals,0,4,JC Buttler,Sawai Mansingh Stadium,Marais Erasmus,Yeshwant Barde,Nitin Menon,648,549,667,637,0.6363636363636364,0.5396825396825397,59,58,0.253,-0.25,791.0,609.5,0.65,0.35
7937,2018,Indore,12/05/18,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,field,normal,0,Kolkata Knight Riders,31,0,SP Narine,Holkar Cricket Stadium,O Nandan,Virender Kumar Sharma,Bruce Oxenford,497,572,657,446,0.5641025641025641,0.4117647058823529,59,59,-0.07,-0.502,895.5,700.0,0.7,0.3
7938,2018,Delhi,12/05/18,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,5,AB de Villiers,Feroz Shah Kotla,Kumar Dharmasena,Anil Chaudhary,K Ananthapadmanabhan,497,722,696,611,0.4583333333333333,0.5,47,63,-0.22,0.129,653.5,653.5,0.33,0.67
7939,2018,Pune,13/05/18,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,8,AT Rayudu,Maharashtra Cricket Association Stadium,Marais Erasmus,Yeshwant Barde,Anil Dandekar,621,648,690,667,0.4857142857142857,0.6363636363636364,32,53,0.284,0.253,794.0,791.0,0.33,0.67
7940,2018,Mumbai,13/05/18,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,7,JC Buttler,Wankhede Stadium,Nitin Menon,S Ravi,C Shamshuddin,590,549,475,637,0.5647058823529412,0.5396825396825397,54,59,0.317,-0.25,737.5,609.5,0.625,0.375
7941,2018,Indore,14/05/18,Kings XI Punjab,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,10,UT Yadav,Holkar Cricket Stadium,Bruce Oxenford,Virender Kumar Sharma,O Nandan,572,722,446,611,0.4117647058823529,0.5,48,68,-0.502,0.129,700.0,653.5,0.65,0.35
7942,2018,Kolkata,15/05/18,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,6,Kuldeep Yadav,Eden Gardens,Kumar Dharmasena,Anil Chaudhary,Vineet Kulkarni,549,497,637,657,0.5396825396825397,0.5641025641025641,69,52,-0.25,-0.07,609.5,895.5,0.6,0.4
7943,2018,Mumbai,16/05/18,Mumbai Indians,Kings XI Punjab,Kings XI Punjab,field,normal,0,Mumbai Indians,3,0,JJ Bumrah,Wankhede Stadium,Marais Erasmus,Nitin Menon,Yeshwant Barde,590,572,475,446,0.5647058823529412,0.4117647058823529,63,58,0.317,-0.502,737.5,700.0,0.5,0.5
7944,2018,Bengaluru,17/05/18,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Royal Challengers Bangalore,14,0,AB de Villiers,M Chinnaswamy Stadium,S Ravi,Anil Dandekar,C Shamshuddin,722,621,611,690,0.5,0.4857142857142857,44,56,0.129,0.284,653.5,794.0,0.4,0.6
7945,2018,Delhi,18/05/18,Delhi Daredevils,Chennai Super Kings,Chennai Super Kings,field,normal,0,Delhi Daredevils,34,0,HV Patel,Feroz Shah Kotla,Kumar Dharmasena,Vineet Kulkarni,O Nandan,497,648,696,667,0.4583333333333333,0.6363636363636364,43,45,-0.22,0.253,653.5,791.0,0.31,0.69
7946,2018,Jaipur,19/05/18,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,bat,normal,0,Rajasthan Royals,30,0,S Gopal,Sawai Mansingh Stadium,Bruce Oxenford,Virender Kumar Sharma,C Shamshuddin,549,722,637,611,0.5396825396825397,0.5,50,56,-0.25,0.129,609.5,653.5,0.47,0.53
7947,2018,Hyderabad,19/05/18,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,bat,normal,0,Kolkata Knight Riders,0,5,CA Lynn,"Rajiv Gandhi International Stadium, Uppal",Anil Chaudhary,S Ravi,Anil Dandekar,621,497,690,657,0.4857142857142857,0.5641025641025641,68,70,0.284,-0.07,794.0,895.5,0.33,0.67
7948,2018,Delhi,20/05/18,Delhi Daredevils,Mumbai Indians,Delhi Daredevils,bat,normal,0,Delhi Daredevils,11,0,A Mishra,Feroz Shah Kotla,Kumar Dharmasena,O Nandan,Vineet Kulkarni,497,590,696,475,0.4583333333333333,0.5647058823529412,49,59,-0.22,0.317,653.5,737.5,0.45,0.55
7949,2018,Pune,20/05/18,Kings XI Punjab,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,5,L Ngidi,Maharashtra Cricket Association Stadium,Nitin Menon,Yeshwant Barde,Marais Erasmus,572,648,446,667,0.4117647058823529,0.6363636363636364,32,35,-0.502,0.253,700.0,791.0,0.41,0.59
7950,2018,Mumbai,22/05/18,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,2,F du Plessis,Wankhede Stadium,Marais Erasmus,C Shamshuddin,S Ravi,621,648,690,667,0.4857142857142857,0.6363636363636364,47,34,0.284,0.253,794.0,791.0,0.33,0.67
7951,2018,Kolkata,23/05/18,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,field,normal,0,Kolkata Knight Riders,25,0,AD Russell,Eden Gardens,Nitin Menon,Anil Chaudhary,Kumar Dharmasena,497,549,657,637,0.5641025641025641,0.5396825396825397,53,52,-0.07,-0.25,895.5,609.5,0.4,0.6
7952,2018,Kolkata,25/05/18,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Sunrisers Hyderabad,14,0,Rashid Khan,Eden Gardens,Nitin Menon,Kumar Dharmasena,Anil Chaudhary,621,497,690,657,0.4857142857142857,0.5641025641025641,47,69,0.284,-0.07,794.0,895.5,0.33,0.67
7953,2018,Mumbai,27/05/18,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,8,SR Watson,Wankhede Stadium,Marais Erasmus,S Ravi,Nitin Menon,621,648,690,667,0.4857142857142857,0.6363636363636364,45,37,0.284,0.253,794.0,791.0,0.33,0.67
11137,2019,Chennai,23/03/19,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,7,Harbhajan Singh,M. A. Chidambaram Stadium,Bruce Oxenford,Anil Dandekar,Nitin Menon,641,658,569,700,0.5064935064935064,0.6493506493506493,35,17,-0.607,0.131,560.5,764.0,0.33,0.67
11138,2019,Kolkata,24/03/19,Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,6,AD Russell,Eden Gardens,Chris Gaffaney,Anil Chaudhary,Vineet Kulkarni,610,589,661,406,0.5,0.5632183908045977,58,47,0.5770000000000001,0.027999999999999997,694.5,756.0,0.4,0.6
11139,2019,Mumbai,24/03/19,Delhi Capitals,Mumbai Indians,Mumbai Indians,field,normal,0,Delhi Capitals,37,0,RR Pant,Wankhede Stadium,S Ravi,Yeshwant Barde,O Nandan,537,616,810,759,0.0,0.5555555555555556,47,48,0.044000000000000004,0.42100000000000004,677.0,830.0,0.5,0.5
11140,2019,Jaipur,25/03/19,Kings XI Punjab,Rajasthan Royals,Rajasthan Royals,field,normal,0,Kings XI Punjab,14,0,CH Gayle,Sawai Mansingh Stadium,C Shamshuddin,KN Anantapadmanabhan,Bruce Oxenford,656,743,446,608,0.4266666666666667,0.5362318840579711,35,64,-0.251,-0.449,657.0,568.0,0.41,0.59
11141,2019,Delhi,26/03/19,Delhi Capitals,Chennai Super Kings,Delhi Capitals,bat,normal,0,Chennai Super Kings,0,6,SR Watson,Feroz Shah Kotla Ground,Marais Erasmus,Nitin Menon,Anil Dandekar,537,658,810,700,0.0,0.6493506493506493,45,62,0.044000000000000004,0.131,677.0,764.0,0.33,0.67
11142,2019,Kolkata,27/03/19,Kolkata Knight Riders,Kings XI Punjab,Kings XI Punjab,field,normal,0,Kolkata Knight Riders,28,0,AD Russell,Eden Gardens,Anil Chaudhary,Vineet Kulkarni,Chris Gaffaney,589,656,406,446,0.5632183908045977,0.4266666666666667,54,53,0.027999999999999997,-0.251,756.0,657.0,0.65,0.35
11143,2019,Bengaluru,28/03/19,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Mumbai Indians,6,0,JJ Bumrah,M. Chinnaswamy Stadium,S Ravi,O Nandan,Yeshwant Barde,616,641,759,569,0.5555555555555556,0.5064935064935064,52,60,0.42100000000000004,-0.607,830.0,560.5,0.61,0.39
11144,2019,Hyderabad,29/03/19,Rajasthan Royals,Sunrisers Hyderabad,Rajasthan Royals,bat,normal,0,Sunrisers Hyderabad,0,5,Rashid Khan,Rajiv Gandhi Intl. Cricket Stadium,Bruce Oxenford,C Shamshuddin,KN Anantapadmanabhan,743,610,608,661,0.5362318840579711,0.5,36,74,-0.449,0.5770000000000001,568.0,694.5,0.44,0.56
11145,2019,Mohali,30/03/19,Mumbai Indians,Kings XI Punjab,Kings XI Punjab,field,normal,0,Kings XI Punjab,0,8,MA Agarwal,IS Bindra Stadium,Vineet Kulkarni,Chris Gaffaney,Anil Chaudhary,616,656,759,446,0.5555555555555556,0.4266666666666667,66,38,0.42100000000000004,-0.251,830.0,657.0,0.55,0.45
11146,2019,Delhi,30/03/19,Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,field,tie,0,Delhi Capitals,0,0,P Shaw,Feroz Shah Kotla Ground,Anil Dandekar,Nitin Menon,Marais Erasmus,589,537,406,810,0.5632183908045977,0.0,37,46,0.027999999999999997,0.044000000000000004,756.0,677.0,0.62,0.38
11147,2019,Hyderabad,31/03/19,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Sunrisers Hyderabad,118,0,J Bairstow,Rajiv Gandhi Intl. Cricket Stadium,S Ravi,KN Anantapadmanabhan,C Shamshuddin,610,641,661,569,0.5,0.5064935064935064,59,34,0.5770000000000001,-0.607,694.5,560.5,0.58,0.42
11148,2019,Chennai,31/03/19,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,field,normal,0,Chennai Super Kings,8,0,MS Dhoni,M. A. Chidambaram Stadium,O Nandan,Yeshwant Barde,Bruce Oxenford,658,743,700,608,0.6493506493506493,0.5362318840579711,29,48,0.131,-0.449,764.0,568.0,0.63,0.37
11149,2019,Mohali,01/04/19,Kings XI Punjab,Delhi Capitals,Delhi Capitals,field,normal,0,Kings XI Punjab,14,0,S Curran,IS Bindra Stadium,Anil Chaudhary,Chris Gaffaney,Vineet Kulkarni,656,537,446,810,0.4266666666666667,0.0,54,54,-0.251,0.044000000000000004,657.0,677.0,0.59,0.41
11150,2019,Jaipur,02/04/19,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,7,S Gopal,Sawai Mansingh Stadium,Marais Erasmus,Anil Dandekar,Nitin Menon,641,743,569,608,0.5064935064935064,0.5362318840579711,51,61,-0.607,-0.449,560.5,568.0,0.47,0.53
11151,2019,Mumbai,03/04/19,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,normal,0,Mumbai Indians,37,0,HH Pandya,Wankhede Stadium,Bruce Oxenford,Rod Tucker,Yeshwant Barde,616,658,759,700,0.5555555555555556,0.6493506493506493,42,36,0.42100000000000004,0.131,830.0,764.0,0.54,0.46
11152,2019,Delhi,04/04/19,Delhi Capitals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Sunrisers Hyderabad,0,5,J Bairstow,Feroz Shah Kotla Ground,C Shamshuddin,KN Anantapadmanabhan,S Ravi,537,610,810,661,0.0,0.5,37,71,0.044000000000000004,0.5770000000000001,677.0,694.5,0.33,0.67
11153,2019,Bengaluru,05/04/19,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,5,AD Russell,M. Chinnaswamy Stadium,Anil Chaudhary,Chris Gaffaney,O Nandan,641,589,569,406,0.5064935064935064,0.5632183908045977,53,66,-0.607,0.027999999999999997,560.5,756.0,0.41,0.59
11309,2019,Chennai,06/04/19,Chennai Super Kings,Kings XI Punjab,Chennai Super Kings,bat,normal,0,Chennai Super Kings,22,0,Harbhajan Singh,M. A. Chidambaram Stadium,KN Ananthapadmanabhan,Rod Tucker,C Shamshuddin,658,656,700,446,0.6493506493506493,0.4266666666666667,55,47,0.131,-0.251,764.0,657.0,0.58,0.42
11310,2019,Hyderabad,06/04/19,Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Mumbai Indians,40,0,A Joseph,Rajiv Gandhi Intl. Cricket Stadium,Anil Dandekar,Nitin Menon,Marais Erasmus,616,610,759,661,0.5555555555555556,0.5,30,41,0.42100000000000004,0.5770000000000001,830.0,694.5,0.42,0.58
11311,2019,Bengaluru,07/04/19,Royal Challengers Bangalore,Delhi Capitals,Delhi Capitals,field,normal,0,Delhi Capitals,0,4,K Rabada,M. Chinnaswamy Stadium,S Ravi,Yeshwant Barde,O Nandan,641,537,569,810,0.5064935064935064,0.0,43,60,-0.607,0.044000000000000004,560.5,677.0,0.67,0.33
11312,2019,Jaipur,07/04/19,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,8,H Gurney,Sawai Mansingh Stadium,Chris Gaffaney,Anil Chaudhary,Bruce Oxenford,743,589,608,406,0.5362318840579711,0.5632183908045977,28,67,-0.449,0.027999999999999997,568.0,756.0,0.5,0.5
11313,2019,Mohali,08/04/19,Sunrisers Hyderabad,Kings XI Punjab,Kings XI Punjab,field,normal,0,Kings XI Punjab,0,6,KL Rahul,IS Bindra Stadium,Marais Erasmus,Anil Dandekar,Nitin Menon,610,656,661,446,0.5,0.4266666666666667,35,38,0.5770000000000001,-0.251,694.5,657.0,0.75,0.25
11314,2019,Chennai,09/04/19,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,7,DL Chahar,M. A. Chidambaram Stadium,Rod Tucker,C Shamshuddin,Ulhas Gandhe,589,658,406,700,0.5632183908045977,0.6493506493506493,33,42,0.027999999999999997,0.131,756.0,764.0,0.39,0.61
11315,2019,Mumbai,10/04/19,Kings XI Punjab,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0,3,KA Pollard,Wankhede Stadium,Yeshwant Barde,S Ravi,O Nandan,656,616,446,759,0.4266666666666667,0.5555555555555556,50,50,-0.251,0.42100000000000004,657.0,830.0,0.45,0.55
11316,2019,Jaipur,11/04/19,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,4,MS Dhoni,Sawai Mansingh Stadium,Bruce Oxenford,Ulhas Gandhe,Chris Gaffaney,743,658,608,700,0.5362318840579711,0.6493506493506493,60,24,-0.449,0.131,568.0,764.0,0.37,0.63
11317,2019,Kolkata,12/04/19,Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,field,normal,0,Delhi Capitals,0,7,S Dhawan,Eden Gardens,Yeshwant Barde,O Nandan,Rod Tucker,589,537,406,810,0.5632183908045977,0.0,42,57,0.027999999999999997,0.044000000000000004,756.0,677.0,0.62,0.38
11318,2019,Mumbai,13/04/19,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,4,JC Buttler,Wankhede Stadium,Nitin Menon,Nanda Kishore,Marais Erasmus,616,743,759,608,0.5555555555555556,0.5362318840579711,57,60,0.42100000000000004,-0.449,830.0,568.0,0.55,0.45
11319,2019,Mohali,13/04/19,Kings XI Punjab,Royal Challengers Bangalore,Royal Challengers Bangalore,field,normal,0,Royal Challengers Bangalore,0,8,AB de Villiers,IS Bindra Stadium,S Ravi,Ulhas Gandhe,Nigel Llong,656,641,446,569,0.4266666666666667,0.5064935064935064,60,63,-0.251,-0.607,657.0,560.5,0.55,0.45
11320,2019,Kolkata,14/04/19,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,5,Imran Tahir,Eden Gardens,Rod Tucker,O Nandan,Yeshwant Barde,589,658,406,700,0.5632183908045977,0.6493506493506493,53,44,0.027999999999999997,0.131,756.0,764.0,0.39,0.61
11321,2019,Hyderabad,14/04/19,Delhi Capitals,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Delhi Capitals,39,0,K Paul,Rajiv Gandhi Intl. Cricket Stadium,Anil Chaudhary,Bruce Oxenford,Chris Gaffaney,537,610,810,661,0.0,0.5,53,41,0.044000000000000004,0.5770000000000001,677.0,694.5,0.33,0.67
11322,2019,Mumbai,15/04/19,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,normal,0,Mumbai Indians,0,5,SL Malinga,Wankhede Stadium,Marais Erasmus,Nitin Menon,Nanda Kishore,641,616,569,759,0.5064935064935064,0.5555555555555556,50,69,-0.607,0.42100000000000004,560.5,830.0,0.39,0.61
11323,2019,Mohali,16/04/19,Kings XI Punjab,Rajasthan Royals,Rajasthan Royals,field,normal,0,Kings XI Punjab,12,0,R Ashwin,IS Bindra Stadium,Anil Chaudhary,Vineet Kulkarni,S Ravi,656,743,446,608,0.4266666666666667,0.5362318840579711,43,62,-0.251,-0.449,657.0,568.0,0.41,0.59
11324,2019,Hyderabad,17/04/19,Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,bat,normal,0,Sunrisers Hyderabad,0,6,DA Warner,Rajiv Gandhi Intl. Cricket Stadium,Ian Gould,Ulhas Gandhe,C Shamshuddin,658,610,700,661,0.6493506493506493,0.5,44,69,0.131,0.5770000000000001,764.0,694.5,0.8,0.2
11325,2019,Delhi,18/04/19,Mumbai Indians,Delhi Capitals,Mumbai Indians,bat,normal,0,Mumbai Indians,40,0,HH Pandya,Feroz Shah Kotla Ground,Nigel Llong,Bruce Oxenford,Anil Chaudhary,616,537,759,810,0.5555555555555556,0.0,59,48,0.42100000000000004,0.044000000000000004,830.0,677.0,0.5,0.5
11326,2019,Kolkata,19/04/19,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Royal Challengers Bangalore,10,0,V Kohli,Eden Gardens,Ian Gould,Nitin Menon,Anil Dandekar,641,589,569,406,0.5064935064935064,0.5632183908045977,44,41,-0.607,0.027999999999999997,560.5,756.0,0.41,0.59
11327,2019,Jaipur,20/04/19,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,5,SPD Smith,Sawai Mansingh Stadium,S Ravi,Yeshwant Barde,O Nandan,616,743,759,608,0.5555555555555556,0.5362318840579711,52,65,0.42100000000000004,-0.449,830.0,568.0,0.55,0.45
11328,2019,Delhi,20/04/19,Kings XI Punjab,Delhi Capitals,Delhi Capitals,field,normal,0,Delhi Capitals,0,5,SS Iyer,Feroz Shah Kotla Ground,Ulhas Gandhe,C Shamshuddin,Bruce Oxenford,656,537,446,810,0.4266666666666667,0.0,50,60,-0.251,0.044000000000000004,657.0,677.0,0.59,0.41
11329,2019,Hyderabad,21/04/19,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,field,normal,0,Sunrisers Hyderabad,0,9,K Ahmed,Rajiv Gandhi Intl. Cricket Stadium,Nitin Menon,Nigel Llong,Ian Gould,589,610,406,661,0.5632183908045977,0.5,62,76,0.027999999999999997,0.5770000000000001,756.0,694.5,0.6,0.4
11330,2019,Bengaluru,21/04/19,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,field,normal,0,Royal Challengers Bangalore,1,0,PA Patel,M. Chinnaswamy Stadium,Vineet Kulkarni,Rod Tucker,Anil Chaudhary,641,658,569,700,0.5064935064935064,0.6493506493506493,50,38,-0.607,0.131,560.5,764.0,0.33,0.67
11331,2019,Jaipur,22/04/19,Rajasthan Royals,Delhi Capitals,Delhi Capitals,field,normal,0,Delhi Capitals,0,6,RR Pant,Sawai Mansingh Stadium,S Ravi,Nanda Kishore,Yeshwant Barde,743,537,608,810,0.5362318840579711,0.0,52,59,-0.449,0.044000000000000004,568.0,677.0,0.61,0.39
11332,2019,Chennai,23/04/19,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,field,normal,0,Chennai Super Kings,0,6,SR Watson,M. A. Chidambaram Stadium,Nigel Llong,Anil Chaudhary,Vineet Kulkarni,610,658,661,700,0.5,0.6493506493506493,56,49,0.5770000000000001,0.131,694.5,764.0,0.2,0.8
11333,2019,Bengaluru,24/04/19,Royal Challengers Bangalore,Kings XI Punjab,Kings XI Punjab,field,normal,0,Royal Challengers Bangalore,17,0,AB de Villiers,M. Chinnaswamy Stadium,Bruce Oxenford,C Shamshuddin,Rod Tucker,641,656,569,446,0.5064935064935064,0.4266666666666667,75,71,-0.607,-0.251,560.5,657.0,0.45,0.55
11334,2019,Kolkata,25/04/19,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,3,VR Aaron,Eden Gardens,Ian Gould,Anil Dandekar,Nitin Menon,589,743,406,608,0.5632183908045977,0.5362318840579711,37,55,0.027999999999999997,-0.449,756.0,568.0,0.5,0.5
11335,2019,Chennai,26/04/19,Mumbai Indians,Chennai Super Kings,Chennai Super Kings,field,normal,0,Mumbai Indians,46,0,RG Sharma,M. A. Chidambaram Stadium,Nigel Llong,Anil Chaudhary,Vineet Kulkarni,616,658,759,700,0.5555555555555556,0.6493506493506493,46,40,0.42100000000000004,0.131,830.0,764.0,0.54,0.46
11336,2019,Jaipur,27/04/19,Sunrisers Hyderabad,Rajasthan Royals,Rajasthan Royals,field,normal,0,Rajasthan Royals,0,7,JD Unadkat,Sawai Mansingh Stadium,Yeshwant Barde,Nand Kishore,Sundaram Ravi,610,743,661,608,0.5,0.5362318840579711,53,61,0.5770000000000001,-0.449,694.5,568.0,0.56,0.44
11337,2019,Delhi,28/04/19,Delhi Capitals,Royal Challengers Bangalore,Delhi Capitals,bat,normal,0,Delhi Capitals,16,0,S Dhawan,Feroz Shah Kotla Ground,Bruce Oxenford,KN Ananthapadmanabhan,C Shamshuddin,537,641,810,569,0.0,0.5064935064935064,61,66,0.044000000000000004,-0.607,677.0,560.5,0.33,0.67
11338,2019,Kolkata,28/04/19,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,normal,0,Kolkata Knight Riders,34,0,AD Russell,Eden Gardens,Ian Gould,Nitin Menon,Anil Dandekar,589,616,406,759,0.5632183908045977,0.5555555555555556,50,42,0.027999999999999997,0.42100000000000004,756.0,830.0,0.22,0.78
11339,2019,Hyderabad,29/04/19,Sunrisers Hyderabad,Kings XI Punjab,Kings XI Punjab,field,normal,0,Sunrisers Hyderabad,45,0,DA Warner,Rajiv Gandhi Intl. Cricket Stadium,S Ravi,O Nandan,Nanda Kishore,610,656,661,446,0.5,0.4266666666666667,89,47,0.5770000000000001,-0.251,694.5,657.0,0.75,0.25
11340,2019,Bengaluru,30/04/19,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,field,no result,0,,0,0,,M. Chinnaswamy Stadium,Nigel Llong,Ulhas Gandhe,Anil Chaudhary,641,743,569,608,0.5064935064935064,0.5362318840579711,65,42,-0.607,-0.449,560.5,568.0,0.47,0.53
11341,2019,Chennai,01/05/19,Chennai Super Kings,Delhi Capitals,Delhi Capitals,field,normal,0,Chennai Super Kings,80,0,MS Dhoni,M. A. Chidambaram Stadium,Anil Dandekar,Nitin Menon,Ian Gould,658,537,700,810,0.6493506493506493,0.0,28,59,0.131,0.044000000000000004,764.0,677.0,0.67,0.33
11342,2019,Mumbai,02/05/19,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,bat,tie,0,Mumbai Indians,0,0,JJ Bumrah,Wankhede Stadium,S Ravi,O Nandan,Nanda Kishore,616,610,759,661,0.5555555555555556,0.5,45,60,0.42100000000000004,0.5770000000000001,830.0,694.5,0.42,0.58
11343,2019,Mohali,03/05/19,Kings XI Punjab,Kolkata Knight Riders,Kolkata Knight Riders,field,normal,0,Kolkata Knight Riders,0,7,S Gill,IS Bindra Stadium,Bruce Oxenford,C Shamshuddin,KN Ananthapadmanabhan,656,589,446,406,0.4266666666666667,0.5632183908045977,41,63,-0.251,0.027999999999999997,657.0,756.0,0.35,0.65
11344,2019,Delhi,04/05/19,Rajasthan Royals,Delhi Capitals,Rajasthan Royals,bat,normal,0,Delhi Capitals,0,5,A Mishra,Feroz Shah Kotla Ground,Ian Gould,Anil Dandekar,Nitin Menon,743,537,608,810,0.5362318840579711,0.0,31,50,-0.449,0.044000000000000004,568.0,677.0,0.61,0.39
